id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
847,barraskewda,barraskewda,generation-viii,,fish,brown,60,50,4,False,False,False,"This Pokémon has a jaw that’s as sharp as a spear and as strong as steel. Apparently Barraskewda’s flesh is surprisingly tasty, too.",https://pokeapi.co/api/v2/pokemon-species/847
848,toxel,toxel,generation-viii,,upright,purple,75,50,4,True,False,False,"It stores poison in an internal poison sac and secretes that poison through its skin. If you touch this Pokémon, a tingling sensation follows.",https://pokeapi.co/api/v2/pokemon-species/848
849,toxtricity,toxtricity,generation-viii,,upright,purple,45,50,4,False,False,False,"When this Pokémon sounds as if it’s strumming a guitar, it’s actually clawing at the protrusions on its chest to generate electricity.",https://pokeapi.co/api/v2/pokemon-species/849
850,sizzlipede,sizzlipede,generation-viii,,tentacles,red,190,50,4,False,False,False,It stores flammable gas in its body and uses it to generate heat. The yellow sections on its belly get particularly hot.,https://pokeapi.co/api/v2/pokemon-species/850
851,centiskorch,centiskorch,generation-viii,,tentacles,red,75,50,4,False,False,False,"When it heats up, its body temperature reaches about 1,500 degrees Fahrenheit. It lashes its body like a whip and launches itself at enemies.",https://pokeapi.co/api/v2/pokemon-species/851
852,clobbopus,clobbopus,generation-viii,,tentacles,brown,180,50,4,False,False,False,"It’s very curious, but its means of investigating things is to try to punch them with its tentacles. The search for food is what brings it onto land.",https://pokeapi.co/api/v2/pokemon-species/852
853,grapploct,grapploct,generation-viii,,tentacles,blue,45,50,4,False,False,False,A body made up of nothing but muscle makes the grappling moves this Pokémon performs with its tentacles tremendously powerful.,https://pokeapi.co/api/v2/pokemon-species/853
854,sinistea,sinistea,generation-viii,,ball,purple,120,50,-1,False,False,False,"This Pokémon is said to have been born when a lonely spirit possessed a cold, leftover cup of tea.",https://pokeapi.co/api/v2/pokemon-species/854
855,polteageist,polteageist,generation-viii,,ball,purple,60,50,-1,False,False,False,"This species lives in antique teapots. Most pots are forgeries, but on rare occasions, an authentic work is found.",https://pokeapi.co/api/v2/pokemon-species/855
856,hatenna,hatenna,generation-viii,,legs,pink,235,50,8,False,False,False,"Via the protrusion on its head, it senses other creatures’ emotions. If you don’t have a calm disposition, it will never warm up to you.",https://pokeapi.co/api/v2/pokemon-species/856
857,hattrem,hattrem,generation-viii,,humanoid,pink,120,50,8,False,False,False,"No matter who you are, if you bring strong emotions near this Pokémon, it will silence you violently.",https://pokeapi.co/api/v2/pokemon-species/857
858,hatterene,hatterene,generation-viii,,blob,pink,45,50,8,False,False,False,It emits psychic power strong enough to cause headaches as a deterrent to the approach of others.,https://pokeapi.co/api/v2/pokemon-species/858
859,impidimp,impidimp,generation-viii,,humanoid,pink,255,50,0,False,False,False,"Through its nose, it sucks in the emanations produced by people and Pokémon when they feel annoyed. It thrives off this negative energy.",https://pokeapi.co/api/v2/pokemon-species/859
860,morgrem,morgrem,generation-viii,,humanoid,pink,120,50,0,False,False,False,"When it gets down on all fours as if to beg for forgiveness, it’s trying to lure opponents in so that it can stab them with its spear-like hair.",https://pokeapi.co/api/v2/pokemon-species/860
861,grimmsnarl,grimmsnarl,generation-viii,,humanoid,purple,45,50,0,False,False,False,"With the hair wrapped around its body helping to enhance its muscles, this Pokémon can overwhelm even Machamp.",https://pokeapi.co/api/v2/pokemon-species/861
862,obstagoon,obstagoon,generation-viii,,upright,gray,45,50,4,False,False,False,Its voice is staggering in volume. Obstagoon has a tendency to take on a threatening posture and shout—this move is known as Obstruct.,https://pokeapi.co/api/v2/pokemon-species/862
863,perrserker,perrserker,generation-viii,,upright,brown,90,50,4,False,False,False,What appears to be an iron helmet is actually hardened hair. This Pokémon lives for the thrill of battle.,https://pokeapi.co/api/v2/pokemon-species/863
864,cursola,cursola,generation-viii,,arms,white,30,50,6,False,False,False,Its shell is overflowing with its heightened otherworldly energy. The ectoplasm serves as protection for this Pokémon’s core spirit.,https://pokeapi.co/api/v2/pokemon-species/864
865,sirfetchd,sirfetchd,generation-viii,,wings,white,45,50,4,False,False,False,"Only Farfetch’d that have survived many battles can attain this evolution. When this Pokémon’s leek withers, it will retire from combat.",https://pokeapi.co/api/v2/pokemon-species/865
866,mr-rime,mr_rime,generation-viii,,humanoid,purple,45,50,4,False,False,False,It’s highly skilled at tap-dancing. It waves its cane of ice in time with its graceful movements.,https://pokeapi.co/api/v2/pokemon-species/866
867,runerigus,runerigus,generation-viii,,blob,gray,90,50,4,False,False,False,"A powerful curse was woven into an ancient painting. After absorbing the spirit of a Yamask, the painting began to move.",https://pokeapi.co/api/v2/pokemon-species/867
868,milcery,milcery,generation-viii,,ball,white,200,50,8,False,False,False,This Pokémon was born from sweet-smelling particles in the air. Its body is made of cream.,https://pokeapi.co/api/v2/pokemon-species/868
869,alcremie,alcremie,generation-viii,,blob,white,100,50,8,False,False,False,"When it trusts a Trainer, it will treat them to berries it’s decorated with cream.",https://pokeapi.co/api/v2/pokemon-species/869
870,falinks,falinks,generation-viii,,heads,yellow,45,50,-1,False,False,False,"Five of them are troopers, and one is the brass. The brass’s orders are absolute.",https://pokeapi.co/api/v2/pokemon-species/870
871,pincurchin,pincurchin,generation-viii,,tentacles,purple,75,50,4,False,False,False,"It feeds on seaweed, using its teeth to scrape it off rocks. Electric current flows from the tips of its spines.",https://pokeapi.co/api/v2/pokemon-species/871
872,snom,snom,generation-viii,,squiggle,white,190,50,4,False,False,False,"It spits out thread imbued with a frigid sort of energy and uses it to tie its body to branches, disguising itself as an icicle while it sleeps.",https://pokeapi.co/api/v2/pokemon-species/872
873,frosmoth,frosmoth,generation-viii,,bug-wings,white,75,50,4,False,False,False,Icy scales fall from its wings like snow as it flies over fields and mountains. The temperature of its wings is less than −290 degrees Fahrenheit.,https://pokeapi.co/api/v2/pokemon-species/873
874,stonjourner,stonjourner,generation-viii,,legs,gray,60,50,4,False,False,False,"It stands in grasslands, watching the sun’s descent from zenith to horizon. This Pokémon has a talent for delivering dynamic kicks.",https://pokeapi.co/api/v2/pokemon-species/874
875,eiscue,eiscue,generation-viii,,upright,blue,60,50,4,False,False,False,It drifted in on the flow of ocean waters from a frigid place. It keeps its head iced constantly to make sure it stays nice and cold.,https://pokeapi.co/api/v2/pokemon-species/875
876,indeedee,indeedee,generation-viii,,upright,purple,30,140,4,False,False,False,"It uses the horns on its head to sense the emotions of others. Males will act as valets for those they serve, looking after their every need.",https://pokeapi.co/api/v2/pokemon-species/876
877,morpeko,morpeko,generation-viii,,humanoid,yellow,180,50,4,False,False,False,"As it eats the seeds stored up in its pocket-like pouches, this Pokémon is not just satisfying its constant hunger. It’s also generating electricity.",https://pokeapi.co/api/v2/pokemon-species/877
878,cufant,cufant,generation-viii,,quadruped,yellow,190,50,4,False,False,False,"It digs up the ground with its trunk. It’s also very strong, being able to carry loads of over five tons without any problem at all.",https://pokeapi.co/api/v2/pokemon-species/878
879,copperajah,copperajah,generation-viii,,quadruped,green,90,50,4,False,False,False,They came over from another region long ago and worked together with humans. Their green skin is resistant to water.,https://pokeapi.co/api/v2/pokemon-species/879
880,dracozolt,dracozolt,generation-viii,,upright,green,45,50,-1,False,False,False,"In ancient times, it was unbeatable thanks to its powerful lower body, but it went extinct anyway after it depleted all its plant-based food sources.",https://pokeapi.co/api/v2/pokemon-species/880
881,arctozolt,arctozolt,generation-viii,,upright,blue,45,50,-1,False,False,False,The shaking of its freezing upper half is what generates its electricity. It has a hard time walking around.,https://pokeapi.co/api/v2/pokemon-species/881
882,dracovish,dracovish,generation-viii,,legs,green,45,50,-1,False,False,False,Powerful legs and jaws made it the apex predator of its time. Its own overhunting of its prey was what drove it to extinction.,https://pokeapi.co/api/v2/pokemon-species/882
883,arctovish,arctovish,generation-viii,,fish,blue,45,50,-1,False,False,False,"Though it’s able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",https://pokeapi.co/api/v2/pokemon-species/883
884,duraludon,duraludon,generation-viii,,upright,white,45,50,4,False,False,False,"Its body resembles polished metal, and it’s both lightweight and strong. The only drawback is that it rusts easily.",https://pokeapi.co/api/v2/pokemon-species/884
885,dreepy,dreepy,generation-viii,,squiggle,green,45,50,4,False,False,False,"After being reborn as a ghost Pokémon, Dreepy wanders the areas it used to inhabit back when it was alive in prehistoric seas.",https://pokeapi.co/api/v2/pokemon-species/885
886,drakloak,drakloak,generation-viii,,arms,green,45,50,4,False,False,False,It’s capable of flying faster than 120 mph. It battles alongside Dreepy and dotes on them until they successfully evolve.,https://pokeapi.co/api/v2/pokemon-species/886
887,dragapult,dragapult,generation-viii,,upright,green,45,50,4,False,False,False,"When it isn’t battling, it keeps Dreepy in the holes on its horns. Once a fight starts, it launches the Dreepy like supersonic missiles.",https://pokeapi.co/api/v2/pokemon-species/887
888,zacian,zacian,generation-viii,,quadruped,blue,10,0,-1,False,True,False,"Known as a legendary hero, this Pokémon absorbs metal particles, transforming them into a weapon it uses to battle.",https://pokeapi.co/api/v2/pokemon-species/888
889,zamazenta,zamazenta,generation-viii,,quadruped,red,10,0,-1,False,True,False,"In times past, it worked together with a king of the people to save the Galar region. It absorbs metal that it then uses in battle.",https://pokeapi.co/api/v2/pokemon-species/889
890,eternatus,eternatus,generation-viii,,wings,purple,255,0,-1,False,True,False,The core on its chest absorbs energy emanating from the lands of the Galar region. This energy is what allows Eternatus to stay active.,https://pokeapi.co/api/v2/pokemon-species/890
891,kubfu,kubfu,generation-viii,,upright,gray,3,50,1,False,True,False,Kubfu trains hard to perfect its moves. The moves it masters will determine which form it takes when it evolves.,https://pokeapi.co/api/v2/pokemon-species/891
892,urshifu,urshifu,generation-viii,,humanoid,gray,3,50,1,False,True,False,This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.,https://pokeapi.co/api/v2/pokemon-species/892
893,zarude,zarude,generation-viii,,upright,green,3,0,-1,False,False,True,"Within dense forests, this Pokémon lives in a pack with others of its kind. It’s incredibly aggressive, and the other Pokémon of the forest fear it.",https://pokeapi.co/api/v2/pokemon-species/893
894,regieleki,regieleki,generation-viii,,humanoid,yellow,3,35,-1,False,True,False,This Pokémon is a cluster of electrical energy. It’s said that removing the rings on Regieleki’s body will unleash the Pokémon’s latent power.,https://pokeapi.co/api/v2/pokemon-species/894
